,Unnamed: 0,name,rating,address,description,review,alias,image_url,is_closed,review_count,latitude,longitude,location,display_phone,price,hours,transactions,languages,attributes,transit,best_time,delivery,pickup,online_ordering
40,40,Tapas y Arepas,4.0,"Paseo de Santa María de la Cabeza, 75, 28045 Madrid, Spain",Cafeteria Tapas Bars Latin American ,,tapas-y-arepas-madrid,https://s3-media3.fl.yelpcdn.com/bphoto/D33IqLIP9WE1DNlKILCW8w/o.jpg,False,2,40.39861,-3.70116,"{'address1': 'Paseo de Santa María de la Cabeza, 75', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28045', 'country': 'ES', 'state': 'M', 'display_address': ['Paseo de Santa María de la Cabeza, 75', '28045 Madrid', 'Spain']}",+34 914 74 44 24,€,,[],,,,,,,
41,41,Hogar Criado,4.5,"Calle Gesaleico, 20, 28019 Madrid, Spain",Tapas/Small Plates Spanish Tapas Bars ,,hogar-criado-madrid,https://s3-media3.fl.yelpcdn.com/bphoto/6CMWRRp4JhapIZcjaWIjlQ/o.jpg,False,2,40.3942795,-3.72855,"{'address1': 'Calle Gesaleico, 20', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28019', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Gesaleico, 20', '28019 Madrid', 'Spain']}",+34 914 71 18 02,€,,[],,,,,,,
42,42,Lao Tou,3.0,"Calle Nicolás Sánchez, 35, 28026 Madrid, Spain",Chinese ,,lao-tou-madrid,https://s3-media2.fl.yelpcdn.com/bphoto/uRHLQZpImlfGUHPMzt62aw/o.jpg,False,1,40.38511,-3.70614,"{'address1': 'Calle Nicolás Sánchez, 35', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28026', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Nicolás Sánchez, 35', '28026 Madrid', 'Spain']}",+34 915 00 52 00,,,[],,,,,,,
43,43,Tocarada,4.5,"Calle Dodge 2, 28041 Madrid, Spain",Coffee & Tea ,,tocarada-madrid,https://s3-media4.fl.yelpcdn.com/bphoto/NnhsFRQVhHJnjwfpmcEizA/o.jpg,False,2,40.3659703,-3.7097916,"{'address1': 'Calle Dodge 2', 'address2': None, 'address3': None, 'city': 'Madrid', 'zip_code': '28041', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Dodge 2', '28041 Madrid', 'Spain']}",+34 913 41 14 86,€€,,[],,,,,,,
44,44,La Embajada,4.0,"Paseo Santa Maria de la Cabeza, 66, 28045 Madrid, Spain",Cafeteria Bars ,,la-embajada-madrid-2,https://s3-media3.fl.yelpcdn.com/bphoto/Z5fq2LS3zDP6yzwuLnwxEQ/o.jpg,False,2,40.40026367,-3.69993299,"{'address1': 'Paseo Santa Maria de la Cabeza, 66', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28045', 'country': 'ES', 'state': 'M', 'display_address': ['Paseo Santa Maria de la Cabeza, 66', '28045 Madrid', 'Spain']}",+34 663 26 14 11,€€,,[],,,,,,,
45,45,Los Porches,5.0,"Calle de Mendez Alvaro, 32, 28045 Madrid, Spain",Spanish Tapas Bars ,,los-porches-madrid,,False,1,40.4009705,-3.68659,"{'address1': 'Calle de Mendez Alvaro, 32', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28045', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Mendez Alvaro, 32', '28045 Madrid', 'Spain']}",+34 915 39 44 68,€€,,[],,,,,,,
46,46,Van Gogh,3.0,"Calle de Marcelo Usera, 91, 28026 Madrid, Spain",Breakfast & Brunch ,,van-gogh-madrid,https://s3-media1.fl.yelpcdn.com/bphoto/5pD0WhichP-vjXah9PeGsQ/o.jpg,False,1,40.38563,-3.70693,"{'address1': 'Calle de Marcelo Usera, 91', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28026', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Marcelo Usera, 91', '28026 Madrid', 'Spain']}",+34 914 75 74 40,,,[],,,,,,,
47,47,La Colonia Peruana,5.0,"Calle Fernando Días de Mendoza, s/n, 28019 Madrid, Spain",Peruvian ,"Buenisima comida, altamente recomendado - no aceptan tarjetas, y no hay pisco sour, pero la comida es realmente excelente, y merece la pena buscar este sitio.. ",la-colonia-peruana-madrid,https://s3-media4.fl.yelpcdn.com/bphoto/m1cq-DN-q1mR7Hd7quTmgQ/o.jpg,False,2,40.3932941742902,-3.71175080537796,"{'address1': 'Calle Fernando Días de Mendoza, s/n', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28019', 'country': 'ES', 'state': 'M', 'display_address': ['Calle Fernando Días de Mendoza, s/n', '28019 Madrid', 'Spain']}",+34 915 69 06 35,€€,,[],,,,,,,
48,48,Praga,4.5,"Calle de Antonio López, 63, 28019 Madrid, Spain",Mediterranean ,,praga-madrid-6,https://s3-media2.fl.yelpcdn.com/bphoto/hNLKrSDUi2w_pUhBR6sk_A/o.jpg,False,2,40.39441,-3.70833,"{'address1': 'Calle de Antonio López, 63', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28019', 'country': 'ES', 'state': 'M', 'display_address': ['Calle de Antonio López, 63', '28019 Madrid', 'Spain']}",,,,[],,,,,,,
49,49,The Burger Lobby,2.0,"Plaza del Amanecer en Méndez Álvaro, 2, 28045 Madrid, Spain",Burgers American (Traditional) ,"Meh! The burger was fine, but nothing special, and really not worth the cost. The sides were very poor. The waitresses seemed rushed off their feet.. ",the-burger-lobby-madrid-5,https://s3-media2.fl.yelpcdn.com/bphoto/8C0Pr4XqUrvpVw8KLTl7cg/o.jpg,False,6,40.39868,-3.68458,"{'address1': 'Plaza del Amanecer en Méndez Álvaro, 2', 'address2': '', 'address3': '', 'city': 'Madrid', 'zip_code': '28045', 'country': 'ES', 'state': 'M', 'display_address': ['Plaza del Amanecer en Méndez Álvaro, 2', '28045 Madrid', 'Spain']}",+34 915 30 63 95,€€,,[],,,,,,,
